File,Pattern,Severity,Description,Fix,Match,Line
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex items-center justify-center py-12">",543
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="animate-spin rounded-full h-8 w-8 border-2 border-white/300 border-t-white/60"></div>",544
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="text-center py-12">",547
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-12 h-12 text-white/70 mx-auto mb-4" />",548
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="text-white/70">No results found for "{query}"</p>",549
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className={cn(",266
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className={cn('glass-foundation-complete', ",561
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex gap-3">",567
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex-shrink-0">",570
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-12 h-12 rounded object-cover"",574
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex-1 min-w-0">",580
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex items-start justify-between gap-2">",581
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex-1">",348
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="text-white font-medium truncate">",583
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="text-white/70 text-sm mt-1 line-clamp-2">",587
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex items-center gap-3 mt-2 text-xs text-white/70">",593
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex items-center gap-1">",594
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="capitalize">{result.type}</span>",596
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex items-center gap-1">",594
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-3 h-3" />",392
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="flex items-center gap-1">",594
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="p-1"",510
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-3 h-3" />",392
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="p-1"",510
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Backdrop Filter","MEDIUM","Component may be missing backdrop-filter","Add glass-foundation-complete class","className="w-3 h-3" />",392
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className",114
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className?: string;",116
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className,",137
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="w-4 h-4" />;",239
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="w-4 h-4" />;",239
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="w-4 h-4" />;",239
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="w-4 h-4" />;",239
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="w-4 h-4" />;",239
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="w-4 h-4" />;",239
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="w-4 h-4" />;",239
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="w-4 h-4" />;",239
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="w-full">",265
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className={cn('overflow-hidden', className)} {...props}>",266
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="pb-3">",267
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex items-center justify-between">",268
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="text-white text-lg font-semibold flex items-center gap-2">",269
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="w-5 h-5" />",270
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="flex items-center gap-2">",274
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="p-2"",281
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="w-4 h-4" />",239
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="p-2 relative"",291
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="w-4 h-4" />",239
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="absolute -top-1 -right-1 w-5 h-5 bg-primary text-white text-xs rounded-full flex items-center justify-center">",295
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="pt-0 space-y-4">",304
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="relative">",306
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="relative">",306
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="absolute left-3 top-1/2 transform -translate-y-1/2 text-white/70 w-4 h-4" />",308
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="w-full pl-10 pr-4 py-3 bg-white/255 ring-1 ring-white/10 rounded-lg text-white placeholder-white/50 focus:outline-none focus:ring-white/30"",315
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="absolute right-2 top-1/2 transform -translate-y-1/2 p-1"",325
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="w-4 h-4" />",239
"src/components/interactive/GlassAdvancedSearch.tsx","Missing Focus Visible","MEDIUM","Interactive element may be missing focus-visible","Add focus-visible:ring-2 focus-visible:ring-blue-500/50","className="absolute top-full left-0 right-0 mt-2 z-10">",334
